Date,SPY,TLT,GLD,HYG,USD_TRY
2020-10-05,885.98,79.16,126.17,182.11,12.5579
2020-10-06,883.61,79.68,127.1,183.95,12.2406
2020-10-07,902.83,80.45,125.61,184.73,12.2117
2020-10-08,896.63,79.74,127.9,187.3,12.1629
2020-10-09,905.52,79.2,127.57,186.92,12.2383
2020-10-12,902.15,78.43,124.9,188.03,12.1447
2020-10-13,887.98,78.97,126.21,189.24,12.0888
2020-10-14,886.66,78.81,127.81,188.63,12.0375
2020-10-15,898.84,78.4,127.84,188.5,11.9672
2020-10-16,897.31,77.39,126.79,187.61,11.9288
2020-10-19,903.27,77.56,128.3,186.5,11.8496
2020-10-20,905.57,77.47,127.72,185.63,12.0215
2020-10-21,906.41,77.46,127.72,183.99,12.003
2020-10-22,902.48,77.12,128.32,185.13,12.0629
2020-10-23,904.19,76.0,128.72,184.96,12.1177
2020-10-26,883.94,76.82,128.18,183.7,11.9703
2020-10-27,879.81,76.74,126.95,183.71,11.6897
2020-10-28,862.34,76.84,127.89,184.1,11.5312
2020-10-29,865.32,76.22,125.26,183.6,11.4829
2020-10-30,869.15,77.11,125.68,185.02,11.4832
2020-11-02,861.68,76.43,126.03,184.65,11.2959
2020-11-03,869.89,76.01,126.69,184.81,11.3813
2020-11-04,874.15,75.3,126.27,187.85,11.3343
2020-11-05,877.42,74.44,126.57,187.04,11.4435
2020-11-06,874.17,74.9,127.55,187.06,11.3154
2020-11-09,879.22,74.5,126.32,187.44,10.9322
2020-11-10,890.15,73.7,126.41,185.66,11.0014
2020-11-11,883.86,73.51,126.9,185.04,11.0597
2020-11-12,876.06,73.23,125.42,186.11,11.3594
2020-11-13,888.3,73.17,124.33,188.36,11.369
2020-11-16,865.6,72.7,126.24,187.37,11.4086
2020-11-17,840.62,72.78,127.51,188.01,11.6455
2020-11-18,823.82,71.58,126.65,187.59,11.2645
2020-11-19,825.85,70.89,127.54,186.94,11.0679
2020-11-20,827.61,71.29,128.07,185.23,10.8096
2020-11-23,832.61,71.78,129.81,185.76,10.8496
2020-11-24,833.66,70.52,131.25,182.84,10.8121
2020-11-25,848.66,70.69,128.3,183.7,10.8755
2020-11-26,864.3,70.59,127.97,184.0,10.6657
2020-11-27,876.08,71.28,129.68,184.4,10.5653
2020-11-30,865.02,70.51,131.73,184.09,10.5517
2020-12-01,868.93,70.69,131.0,182.28,10.5184
2020-12-02,860.78,71.18,129.51,180.14,10.4705
2020-12-03,856.25,70.2,129.86,180.28,10.5916
2020-12-04,846.71,69.7,129.1,180.97,10.4883
2020-12-07,847.15,70.25,129.11,181.18,10.4158
2020-12-08,852.73,70.03,127.72,179.91,10.3406
2020-12-09,853.83,70.55,128.68,181.09,10.4056
2020-12-10,842.69,70.59,129.41,184.26,10.2649
2020-12-11,828.56,69.62,130.01,183.67,10.1245
2020-12-14,821.76,69.62,128.69,182.33,9.9939
2020-12-15,814.86,69.82,126.68,181.79,9.7848
2020-12-16,822.47,69.39,125.19,184.24,9.7443
2020-12-17,819.82,70.0,125.81,183.12,9.6528
2020-12-18,818.4,69.07,123.72,182.45,9.4007
2020-12-21,817.27,68.98,124.52,182.22,9.3219
2020-12-22,827.82,68.71,126.65,181.8,9.3097
2020-12-23,843.66,68.12,125.93,182.74,9.4693
2020-12-24,848.09,67.14,125.74,182.11,9.44
2020-12-25,846.04,65.81,126.95,180.47,9.5765
2020-12-28,859.94,65.0,128.08,180.69,9.5812
2020-12-29,864.57,64.83,127.36,180.75,9.717
2020-12-30,860.79,64.43,127.18,183.51,9.5595
2020-12-31,871.06,64.28,127.36,185.21,9.3871
2021-01-01,873.45,64.08,127.08,187.77,9.3446
2021-01-04,859.71,63.75,127.81,187.88,9.2926
2021-01-05,866.18,63.83,128.24,188.51,9.2794
2021-01-06,869.48,64.28,129.87,189.24,9.313
2021-01-07,851.7,63.33,127.82,189.29,9.1676
2021-01-08,831.51,63.42,129.3,187.06,9.175
2021-01-11,833.13,62.4,130.34,187.91,9.0982
2021-01-12,839.94,63.64,130.21,188.25,9.2994
2021-01-13,846.09,63.04,130.76,190.65,9.2635
2021-01-14,833.47,62.75,132.01,192.26,9.1986
2021-01-15,830.52,63.22,132.43,191.57,9.3809
2021-01-18,837.16,63.41,132.16,192.14,9.1909
2021-01-19,823.03,63.92,132.55,190.6,9.3629
2021-01-20,824.16,64.72,131.72,192.36,9.392
2021-01-21,826.48,64.49,130.14,192.14,9.3333
2021-01-22,835.51,65.64,129.1,190.27,9.2771
2021-01-25,812.91,65.2,128.2,187.22,9.2702
2021-01-26,814.57,64.97,128.47,188.37,9.2956
2021-01-27,833.76,65.46,129.48,189.27,9.2049
2021-01-28,828.23,63.99,129.82,187.99,9.2367
2021-01-29,825.59,63.57,131.66,191.33,9.3077
2021-02-01,834.91,63.39,131.59,190.52,9.3003
2021-02-02,828.04,63.84,130.83,192.86,9.4634
2021-02-03,839.31,63.38,129.98,191.86,9.35
2021-02-04,844.8,63.84,128.92,192.24,9.3551
2021-02-05,830.19,63.18,128.59,191.45,9.4573
2021-02-08,831.46,63.72,130.32,194.53,9.5017
2021-02-09,818.15,64.14,128.57,196.02,9.6655
2021-02-10,827.36,63.8,129.29,196.45,9.7706
2021-02-11,812.06,63.6,129.32,197.07,9.6385
2021-02-12,795.87,63.45,130.4,197.34,9.7988
2021-02-15,785.98,63.18,129.88,197.68,9.7273
2021-02-16,779.17,62.81,130.83,195.7,9.8555
2021-02-17,791.19,63.58,130.28,196.4,9.8582
2021-02-18,791.34,63.79,131.13,198.5,9.9897
2021-02-19,794.27,64.03,128.79,197.49,9.7063
2021-02-22,804.33,63.07,129.46,195.6,9.7899
2021-02-23,798.3,63.02,130.45,193.57,9.7708
2021-02-24,793.4,63.63,128.57,192.19,9.9513
2021-02-25,786.12,63.67,129.69,193.66,10.1411
2021-02-26,793.47,63.32,128.38,194.33,10.3105
2021-03-01,808.62,63.23,129.67,192.4,10.2948
2021-03-02,811.32,63.68,129.75,194.51,10.3041
2021-03-03,805.92,63.54,130.68,194.02,10.2033
2021-03-04,801.5,62.26,131.23,194.98,10.1986
2021-03-05,791.77,61.78,129.85,194.5,10.2158
2021-03-08,798.68,61.83,131.86,192.99,10.2854
2021-03-09,789.42,60.9,133.48,193.23,10.4615
2021-03-10,787.46,60.87,132.3,192.68,10.3577
2021-03-11,777.4,61.1,133.12,193.05,10.3859
2021-03-12,761.14,62.36,133.81,193.15,10.4701
2021-03-15,739.82,63.18,133.06,191.45,10.4561
2021-03-16,732.68,63.38,131.87,192.13,10.2523
2021-03-17,734.79,62.3,133.59,191.52,10.2007
2021-03-18,732.44,62.44,133.2,192.26,10.1309
2021-03-19,730.87,61.56,134.47,193.59,9.9949
2021-03-22,722.33,60.92,137.03,194.31,10.0209
2021-03-23,715.03,61.53,137.78,195.69,9.9754
2021-03-24,706.7,61.05,136.76,198.26,9.9458
2021-03-25,708.68,61.4,138.16,197.82,9.9602
2021-03-26,725.61,61.49,136.51,196.89,9.9498
2021-03-29,724.78,62.0,135.47,195.36,10.0126
2021-03-30,713.9,61.86,139.4,196.9,10.0754
2021-03-31,724.56,61.74,138.48,195.62,10.1014
2021-04-01,716.69,62.61,139.07,196.59,10.1498
2021-04-02,721.52,63.0,137.82,198.76,10.2383
2021-04-05,718.19,63.19,137.79,197.5,10.1953
2021-04-06,719.14,63.18,138.18,199.7,10.3223
2021-04-07,747.98,63.49,134.89,198.22,10.4856
2021-04-08,741.96,63.41,134.18,199.35,10.4696
2021-04-09,737.33,63.76,135.15,199.42,10.6404
2021-04-12,740.77,63.69,136.39,197.16,10.7144
2021-04-13,740.88,62.66,136.95,197.1,10.7784
2021-04-14,737.77,61.68,135.85,199.43,11.0129
2021-04-15,732.32,61.28,136.48,199.17,10.8462
2021-04-16,737.53,62.43,135.97,197.37,10.957
2021-04-19,746.89,63.25,135.1,198.81,10.8729
2021-04-20,739.17,63.01,135.22,200.28,10.8998
2021-04-21,729.99,62.52,138.28,198.63,10.6202
2021-04-22,745.59,62.22,137.22,198.84,10.7269
2021-04-23,733.93,62.09,138.7,196.91,10.8791
2021-04-26,740.2,62.8,139.15,194.78,10.746
2021-04-27,744.2,62.46,137.33,195.85,10.9485
2021-04-28,735.24,61.58,136.26,196.98,10.8691
2021-04-29,741.89,61.28,136.15,199.33,10.8456
2021-04-30,732.96,60.58,135.66,200.51,10.6953
2021-05-03,724.25,61.44,136.11,200.24,10.743
2021-05-04,713.21,61.35,134.95,201.96,10.6827
2021-05-05,720.27,61.4,133.77,200.66,10.6445
2021-05-06,716.9,61.37,135.15,200.05,10.639
2021-05-07,726.06,60.24,135.22,200.26,10.4858
2021-05-10,719.71,60.38,134.25,199.6,10.5321
2021-05-11,725.03,60.65,134.35,199.37,10.4764
2021-05-12,736.98,60.41,136.81,198.14,10.6256
2021-05-13,736.56,60.61,136.17,199.57,10.5957
2021-05-14,727.51,60.41,134.37,201.85,10.6362
2021-05-17,724.97,60.34,135.67,203.61,10.6671
2021-05-18,735.67,60.8,138.32,206.59,10.7983
2021-05-19,742.16,60.56,140.08,208.18,10.9596
2021-05-20,739.21,60.85,138.45,209.54,10.9419
2021-05-21,725.02,60.89,135.88,207.51,10.7889
2021-05-24,731.22,60.89,137.61,207.84,10.7567
2021-05-25,745.16,60.6,137.46,205.61,10.6791
2021-05-26,759.52,60.19,138.21,207.36,10.7336
2021-05-27,763.56,60.2,138.06,207.75,10.6686
2021-05-28,762.21,60.88,140.36,207.62,10.683
2021-05-31,755.75,61.1,140.54,207.02,10.6812
2021-06-01,751.15,61.8,140.2,206.01,10.6868
2021-06-02,737.53,61.82,140.47,205.9,10.538
2021-06-03,755.89,60.91,138.96,205.46,10.6476
2021-06-04,755.96,61.59,139.25,206.04,10.5591
2021-06-07,776.99,61.57,139.2,204.09,10.3297
2021-06-08,776.64,62.22,136.51,203.45,10.2089
2021-06-09,762.82,62.67,135.11,205.8,10.1384
2021-06-10,779.4,63.18,133.57,202.79,10.0613
2021-06-11,772.15,63.46,131.66,202.12,10.08
2021-06-14,768.63,61.72,132.16,200.23,9.9871
2021-06-15,783.44,62.21,133.62,200.83,9.9875
2021-06-16,796.82,62.39,134.08,202.0,10.0716
2021-06-17,779.04,62.84,132.25,201.45,9.9452
2021-06-18,779.35,63.39,130.09,200.37,9.847
2021-06-21,770.09,63.59,131.09,200.01,9.998
2021-06-22,775.12,64.0,130.74,201.43,10.0349
2021-06-23,791.53,63.13,130.65,200.28,10.124
2021-06-24,787.21,63.2,129.09,199.88,10.0898
2021-06-25,800.97,63.64,126.66,201.55,10.0734
2021-06-28,792.89,64.04,129.37,199.97,10.0443
2021-06-29,812.99,63.52,128.65,198.03,9.9368
2021-06-30,805.73,62.43,128.43,199.12,10.0543
2021-07-01,801.83,62.09,127.07,201.11,9.905
2021-07-02,804.85,62.12,128.93,202.29,9.8147
2021-07-05,792.48,62.28,128.51,205.92,9.669
2021-07-06,806.85,63.26,128.33,204.37,9.8698
2021-07-07,797.44,64.01,128.39,203.47,9.7549
2021-07-08,803.33,63.57,128.38,204.13,9.8783
2021-07-09,791.99,63.95,130.12,200.67,9.7112
2021-07-12,793.29,63.71,127.9,199.96,9.9367
2021-07-13,793.51,64.2,128.66,203.12,10.2256
2021-07-14,790.33,63.79,127.91,205.1,10.2104
2021-07-15,795.05,64.59,127.41,203.52,10.386
2021-07-16,785.35,64.25,126.67,206.95,10.22
2021-07-19,799.34,64.04,127.17,209.38,10.158
2021-07-20,801.5,63.49,125.63,209.86,10.3048
2021-07-21,776.83,63.99,124.98,209.05,10.3081
2021-07-22,795.02,64.03,125.64,210.24,10.2419
2021-07-23,799.42,64.3,124.95,212.6,10.243
2021-07-26,813.95,64.76,124.37,212.84,10.1667
2021-07-27,812.65,64.25,124.8,211.62,10.0767
2021-07-28,792.38,65.27,124.89,212.56,10.1813
2021-07-29,788.93,65.75,124.48,213.31,9.9464
2021-07-30,778.34,65.91,124.53,210.96,9.8699
2021-08-02,778.31,65.91,123.47,208.82,9.8622
2021-08-03,774.37,65.76,124.46,207.3,9.9617
2021-08-04,776.52,65.44,123.16,208.53,9.9731
2021-08-05,761.44,66.01,121.29,206.73,9.9147
2021-08-06,762.21,66.14,121.76,206.39,9.6467
2021-08-09,758.54,66.14,120.23,206.83,9.9763
2021-08-10,764.32,65.8,119.13,205.3,9.8779
2021-08-11,750.09,65.91,118.86,203.74,9.9511
2021-08-12,746.78,67.2,119.62,202.42,9.7962
2021-08-13,761.25,67.5,119.05,201.99,9.8958
2021-08-16,751.43,66.25,118.53,200.51,9.7252
2021-08-17,758.04,64.83,118.02,203.28,9.6507
2021-08-18,769.87,65.28,118.4,204.05,9.6538
2021-08-19,770.09,64.44,117.79,205.66,9.5073
2021-08-20,779.08,64.63,118.02,204.07,9.5912
2021-08-23,788.64,65.01,119.5,202.51,9.5911
2021-08-24,803.13,65.45,119.21,200.62,9.718
2021-08-25,800.1,66.69,118.74,199.16,9.8159
2021-08-26,799.4,66.45,117.66,200.12,9.7663
2021-08-27,807.04,66.6,116.77,201.85,9.6283
2021-08-30,800.56,66.23,115.37,203.52,9.5863
2021-08-31,801.32,65.43,114.13,204.85,9.7065
2021-09-01,795.31,64.97,113.45,201.61,9.5206
2021-09-02,774.89,65.87,113.76,200.94,9.7308
2021-09-03,778.15,66.8,114.23,201.5,9.6388
2021-09-06,793.63,66.3,113.72,202.62,9.7925
2021-09-07,790.6,66.82,114.01,202.33,9.9402
2021-09-08,791.67,66.72,112.57,202.86,9.9266
2021-09-09,787.93,67.3,114.73,202.7,9.8487
2021-09-10,781.65,66.75,117.39,202.39,9.9354
2021-09-13,783.16,66.96,117.2,203.21,10.0877
2021-09-14,793.07,67.06,117.7,201.94,10.0268
2021-09-15,813.57,66.52,117.76,201.01,10.1718
2021-09-16,821.55,66.19,118.57,201.5,10.2958
2021-09-17,812.97,65.89,117.81,201.91,10.2349
2021-09-20,800.24,65.92,116.08,202.01,10.1007
2021-09-21,812.51,66.98,116.91,203.28,10.1912
2021-09-22,815.75,68.01,115.66,202.47,10.2419
2021-09-23,810.45,69.07,115.99,202.86,10.1576
2021-09-24,801.12,69.49,114.93,204.59,10.142
2021-09-27,794.13,70.15,114.05,203.52,10.4991
2021-09-28,805.63,69.52,115.06,202.96,10.6767
2021-09-29,805.75,69.58,116.77,204.96,10.8428
2021-09-30,793.37,70.34,116.55,204.47,10.8404
2021-10-01,801.58,70.6,116.03,205.52,10.9391
2021-10-04,804.72,70.19,116.3,204.24,11.1876
2021-10-05,802.38,70.54,115.65,203.23,11.1662
2021-10-06,808.25,70.71,113.73,201.35,11.188
2021-10-07,801.02,70.86,113.65,199.33,11.2391
2021-10-08,810.14,70.53,111.23,201.06,11.2721
2021-10-11,797.48,71.01,111.63,200.92,11.452
2021-10-12,789.66,70.93,111.05,199.93,11.4523
2021-10-13,777.74,70.45,111.19,201.36,11.5801
2021-10-14,774.38,70.48,109.61,201.69,11.7259
2021-10-15,768.06,70.89,108.79,202.38,11.8745
2021-10-18,765.22,71.84,109.32,202.57,12.0165
2021-10-19,765.56,72.65,110.68,203.81,11.9271
2021-10-20,770.69,71.48,111.51,201.67,11.8513
2021-10-21,772.28,72.24,111.86,199.47,11.7065
2021-10-22,774.8,72.66,110.64,198.86,11.8408
2021-10-25,789.33,73.02,111.19,199.04,12.0323
2021-10-26,787.26,74.03,111.27,199.1,12.2169
2021-10-27,774.66,75.26,110.89,198.11,12.5614
2021-10-28,783.37,75.77,112.2,198.83,12.6433
2021-10-29,800.17,75.74,111.34,199.3,12.932
2021-11-01,802.19,75.4,113.15,199.17,13.0845
2021-11-02,810.18,75.61,112.41,199.0,13.3484
2021-11-03,804.5,75.94,111.64,200.9,13.3629
2021-11-04,806.52,75.51,111.48,200.52,13.4789
2021-11-05,812.69,76.82,110.05,198.64,13.4761
2021-11-08,816.51,78.01,109.51,197.01,13.4275
2021-11-09,811.85,78.72,109.54,198.51,13.2116
2021-11-10,827.33,80.22,107.74,198.13,13.499
2021-11-11,829.28,80.98,106.85,198.56,13.6898
2021-11-12,838.4,80.78,105.41,199.15,14.3077
2021-11-15,842.6,81.54,104.92,199.15,14.4607
2021-11-16,851.33,83.19,106.0,198.07,14.673
2021-11-17,860.73,83.09,105.51,197.93,14.6384
2021-11-18,858.96,82.17,105.27,198.92,14.9824
2021-11-19,867.46,83.01,105.44,197.58,15.0153
2021-11-22,889.33,81.75,104.29,197.64,15.5541
2021-11-23,910.08,81.05,104.46,197.75,16.1768
2021-11-24,918.36,81.4,103.9,195.94,15.9649
2021-11-25,936.47,81.15,103.21,195.51,15.99
2021-11-26,923.05,82.56,101.51,196.11,15.8994
2021-11-29,938.97,82.64,100.85,196.21,15.9027
2021-11-30,940.14,83.21,101.79,195.01,15.8215
2021-12-01,921.64,84.16,102.9,196.94,16.0528
2021-12-02,923.74,84.27,102.56,196.07,16.4694
2021-12-03,934.39,84.76,102.58,197.32,16.6604
2021-12-06,927.41,83.39,102.12,198.16,17.1149
2021-12-07,948.39,85.08,101.01,198.26,17.3915
2021-12-08,963.39,85.22,99.26,200.37,17.8028
2021-12-09,949.94,85.07,100.82,204.15,18.3205
2021-12-10,961.25,84.63,99.84,205.68,18.3271
2021-12-13,962.85,84.86,99.99,206.56,18.8975
2021-12-14,957.23,84.43,101.42,207.04,18.8939
2021-12-15,954.18,84.65,101.02,207.28,18.8726
2021-12-16,949.75,84.18,100.82,205.17,19.263
2021-12-17,937.12,83.08,101.04,206.49,19.2531
2021-12-20,932.73,82.51,100.66,205.32,19.2051
2021-12-21,940.46,81.9,100.87,201.69,19.5885
2021-12-22,956.17,82.22,100.52,201.9,19.7227
2021-12-23,972.5,82.34,101.58,201.39,19.7851
2021-12-24,966.58,81.96,102.02,199.24,19.8028
2021-12-27,965.68,82.23,100.87,200.5,19.778
2021-12-28,956.7,81.76,99.59,200.87,20.031
2021-12-29,968.32,81.74,98.98,202.58,20.1926
2021-12-30,950.77,81.53,98.39,202.07,20.2385
2021-12-31,936.55,81.86,97.7,201.64,20.9655
2022-01-03,930.2,81.19,98.55,202.16,21.3418
2022-01-04,933.22,81.03,97.87,203.66,21.2297
2022-01-05,930.2,80.96,97.45,204.02,21.5212
2022-01-06,930.92,80.08,97.58,206.69,21.5557
2022-01-07,931.79,80.07,95.76,206.22,21.6336
2022-01-10,934.63,79.98,96.15,205.84,22.3562
2022-01-11,924.1,80.63,96.68,204.9,22.9359
2022-01-12,920.91,79.75,97.97,203.71,23.2475
2022-01-13,927.33,78.61,97.07,201.95,23.7963
2022-01-14,930.65,77.37,96.65,199.83,23.6165
2022-01-17,942.63,77.48,96.84,199.32,24.0603
2022-01-18,935.06,77.04,96.51,200.06,24.5344
2022-01-19,945.1,76.28,95.2,202.5,24.5659
2022-01-20,961.33,76.4,96.03,202.52,24.3157
2022-01-21,960.15,76.97,95.78,200.05,24.7336
2022-01-24,963.44,78.3,96.11,201.35,25.0659
2022-01-25,966.28,79.17,95.15,200.18,25.2883
2022-01-26,972.56,78.64,96.03,201.38,25.5596
2022-01-27,977.23,79.67,95.73,201.72,25.8449
2022-01-28,994.04,79.06,95.1,201.0,26.3892
2022-01-31,1000.24,79.32,95.82,200.5,27.1302
2022-02-01,1010.5,79.85,96.85,199.73,27.2513
2022-02-02,1014.71,78.7,96.01,200.75,27.9538
2022-02-03,1003.19,78.75,96.94,199.69,28.0768
2022-02-04,1008.53,78.77,98.45,199.29,28.1106
2022-02-07,1006.3,80.36,98.71,198.43,28.3004
2022-02-08,999.48,79.85,97.42,197.54,28.7984
2022-02-09,989.79,80.37,97.97,198.69,29.2562
2022-02-10,989.39,80.19,98.98,200.55,29.5313
2022-02-11,982.99,80.2,98.05,200.09,29.447
2022-02-14,1006.39,79.45,99.63,200.38,30.0822
2022-02-15,1025.18,80.14,99.47,201.9,30.2557
2022-02-16,1022.49,81.03,99.38,203.15,30.5341
2022-02-17,1031.15,81.9,100.44,202.45,30.5277
2022-02-18,1045.18,80.54,100.66,203.77,31.4788
2022-02-21,1043.55,79.09,101.88,203.98,31.6215
2022-02-22,1066.08,78.98,101.9,202.09,31.4054
2022-02-23,1077.71,79.78,102.3,201.57,32.0159
2022-02-24,1076.89,80.33,102.35,200.19,32.3086
2022-02-25,1055.56,80.09,102.6,201.08,32.9553
2022-02-28,1044.48,79.52,103.2,202.27,33.6056
2022-03-01,1048.68,80.73,103.7,203.78,33.2216
2022-03-02,1043.89,81.77,103.43,203.49,9.9774
2022-03-03,1044.06,81.16,104.38,202.74,10.2629
2022-03-04,1035.19,81.05,104.32,202.36,10.3286
2022-03-07,1038.51,80.93,105.54,202.47,10.3952
2022-03-08,1033.53,82.48,106.18,201.49,10.5268
2022-03-09,1015.9,82.98,106.12,202.07,10.6901
2022-03-10,1012.37,83.81,105.42,203.53,10.6999
2022-03-11,1006.23,83.06,105.49,200.92,10.82
2022-03-14,989.07,83.23,106.91,202.25,10.9258
2022-03-15,1005.56,83.09,107.13,203.62,10.9638
2022-03-16,1005.09,83.16,108.15,201.76,10.9691
2022-03-17,1001.77,83.42,108.09,208.34,11.0769
2022-03-18,1010.73,83.31,107.8,209.75,11.1328
2022-03-21,1010.19,82.43,107.13,210.33,11.015
2022-03-22,1019.42,83.29,105.21,207.95,10.8505
2022-03-23,1002.84,82.5,105.55,208.3,10.8508
2022-03-24,991.52,81.83,105.61,208.44,10.8455
2022-03-25,998.06,80.37,105.59,209.33,11.0379
2022-03-28,1015.49,80.59,106.39,208.63,11.0415
2022-03-29,1016.24,80.63,105.43,207.05,11.0421
2022-03-30,1019.14,80.08,107.16,205.38,10.9936
2022-03-31,1010.07,79.37,105.72,205.78,11.0256
2022-04-01,1010.13,79.45,105.99,204.65,11.0828
2022-04-04,1002.44,79.17,104.83,205.09,11.235
2022-04-05,1001.02,78.36,104.58,207.67,11.1728
2022-04-06,1009.65,78.64,105.75,205.16,11.2477
2022-04-07,987.42,79.27,104.29,204.77,11.3771
2022-04-08,990.2,79.49,104.49,208.19,11.15
2022-04-11,981.6,80.07,104.61,208.94,11.1936
2022-04-12,974.81,80.21,104.81,211.78,11.0756
2022-04-13,987.87,81.33,105.08,212.07,11.0072
2022-04-14,991.58,81.98,105.9,214.66,10.9754
2022-04-15,1002.53,81.67,106.41,216.4,10.9376
2022-04-18,983.07,82.47,106.81,218.29,10.827
2022-04-19,978.89,82.7,107.73,216.47,10.8524
2022-04-20,974.26,82.26,108.42,218.78,10.9266
2022-04-21,968.15,81.69,108.31,218.95,10.8924
2022-04-22,973.38,81.41,107.08,218.25,10.7539
2022-04-25,983.71,79.88,107.9,219.67,10.6985
2022-04-26,971.83,79.26,107.56,218.79,10.9138
2022-04-27,961.66,78.85,109.26,216.97,10.9942
2022-04-28,948.48,77.66,108.7,217.2,10.9289
2022-04-29,961.28,76.98,107.48,218.98,10.7916
2022-05-02,956.07,76.22,108.65,218.47,10.8249
2022-05-03,955.35,75.08,107.91,219.59,10.8549
2022-05-04,952.14,74.93,106.4,222.0,11.1473
2022-05-05,942.16,75.03,107.61,222.01,10.9428
2022-05-06,946.53,75.22,106.15,221.9,11.0021
2022-05-09,951.03,75.99,107.49,220.77,11.1396
2022-05-10,961.62,75.81,106.54,219.88,11.2887
2022-05-11,959.54,75.42,106.96,219.76,11.1032
2022-05-12,956.7,75.37,107.2,215.69,11.1674
2022-05-13,950.74,76.21,105.38,216.04,11.1858
2022-05-16,967.31,77.31,105.38,219.07,11.236
2022-05-17,978.81,76.86,104.97,219.3,11.2975
2022-05-18,978.75,77.1,105.1,219.42,11.2069
2022-05-19,986.37,76.94,105.64,218.34,11.2783
2022-05-20,980.23,77.3,107.23,219.46,11.1651
2022-05-23,1003.73,75.5,107.0,218.98,10.9693
2022-05-24,997.41,75.15,106.91,222.14,10.8948
2022-05-25,993.52,73.78,109.11,223.0,10.926
2022-05-26,989.75,71.58,109.87,224.04,11.1484
2022-05-27,1009.42,71.79,110.67,224.73,11.0975
2022-05-30,1011.52,71.12,109.09,224.11,11.2985
2022-05-31,1024.44,71.94,107.67,219.88,11.1863
2022-06-01,1023.56,72.43,107.12,219.18,11.103
2022-06-02,1009.98,73.25,106.93,220.41,10.912
2022-06-03,1019.31,73.77,107.44,217.26,10.9022
2022-06-06,1012.49,73.4,110.26,218.05,10.8964
2022-06-07,997.87,73.61,108.97,218.81,11.0024
2022-06-08,993.56,72.52,108.55,219.83,10.9484
2022-06-09,1001.1,71.65,109.21,220.19,10.9671
2022-06-10,1021.74,71.94,109.49,220.66,10.8033
2022-06-13,1006.19,73.12,110.66,220.1,10.7689
2022-06-14,981.8,73.22,110.37,222.1,10.9871
2022-06-15,992.6,72.39,109.44,219.85,10.847
2022-06-16,996.38,72.29,111.63,218.01,10.8457
2022-06-17,990.43,72.66,112.1,216.44,10.9553
2022-06-20,995.53,73.32,110.84,214.99,11.0369
2022-06-21,1004.2,73.38,110.49,216.16,11.005
2022-06-22,1026.61,74.54,110.42,215.76,10.9322
2022-06-23,1025.51,75.26,108.88,217.18,10.7653
2022-06-24,1040.91,75.5,109.68,215.08,10.9261
2022-06-27,1036.0,75.2,109.83,214.38,10.7102
2022-06-28,1030.44,76.88,109.45,213.13,10.6585
2022-06-29,1035.81,76.52,108.77,213.24,10.5006
2022-06-30,1023.21,76.25,110.46,213.6,10.4195
2022-07-01,1008.61,75.55,110.37,213.99,10.2475
2022-07-04,1020.09,75.68,109.55,212.94,10.2252
2022-07-05,998.03,74.39,107.44,215.02,10.3118
2022-07-06,999.71,74.73,106.35,214.5,10.2254
2022-07-07,996.44,73.54,107.03,215.85,10.2071
2022-07-08,992.62,73.94,108.53,218.67,10.2129
2022-07-11,978.13,72.88,107.32,220.92,10.1512
2022-07-12,956.19,71.94,105.25,218.8,10.3532
2022-07-13,949.42,71.35,105.26,221.76,10.2266
2022-07-14,937.33,71.4,105.19,221.49,10.1488
2022-07-15,933.19,71.17,106.03,222.68,10.2501
2022-07-18,934.5,70.42,105.3,222.92,10.2646
2022-07-19,927.04,70.22,105.38,222.95,10.2392
2022-07-20,916.2,70.53,103.53,223.15,10.3769
2022-07-21,919.58,69.26,102.3,224.07,10.1076
2022-07-22,912.03,70.03,101.75,225.56,10.1419
2022-07-25,902.52,69.94,101.3,224.01,10.2954
2022-07-26,899.82,68.13,101.79,221.2,10.1389
2022-07-27,903.1,68.16,102.94,220.46,10.4873
2022-07-28,925.32,67.96,101.55,218.25,10.5346
2022-07-29,942.78,67.6,103.15,216.7,10.5871
2022-08-01,929.74,67.31,102.4,218.62,10.6573
2022-08-02,916.24,66.97,101.97,219.62,10.6736
2022-08-03,917.28,67.39,103.04,218.33,10.9668
2022-08-04,923.46,67.45,100.71,217.27,10.8083
2022-08-05,922.45,67.79,99.32,216.34,10.6965
2022-08-08,945.83,67.59,98.53,215.58,10.7737
2022-08-09,958.91,68.37,98.58,215.18,10.8571
2022-08-10,977.3,68.21,99.58,215.34,10.7235
2022-08-11,973.07,68.54,100.6,216.86,10.8701
2022-08-12,963.6,68.38,99.72,216.45,10.7187
2022-08-15,952.36,68.24,100.42,213.46,10.6395
2022-08-16,951.51,68.77,100.01,213.49,10.5803
2022-08-17,938.4,69.27,101.41,213.17,10.5963
2022-08-18,932.05,69.26,101.13,212.32,10.5745
2022-08-19,927.88,69.3,102.14,213.6,10.615
2022-08-22,938.24,69.02,101.14,210.51,10.7021
2022-08-23,933.59,69.4,101.88,208.68,10.7993
2022-08-24,919.18,69.59,100.56,207.36,10.6759
2022-08-25,914.89,70.11,100.65,209.79,10.6034
2022-08-26,917.21,70.21,99.12,208.27,10.7885
2022-08-29,923.43,70.17,98.98,207.56,10.8756
2022-08-30,914.19,70.69,98.24,208.17,10.9745
2022-08-31,921.29,70.56,97.33,208.27,10.826
